alpha,nematic_S,theta,theta_prime,silhouette_2d,angular_momentum,normalized_angular_momentum,dispersion,speed_avg,force_avg,jamming_index,power_avg,local_spacing,velocity_deviation,boundary_overshoot,altitude_deviation,collisions_this_step,target_dist_min,target_dist_max,speed_real_ms,accel_real_ms2,force_real_N,power_real_W,energy_J,h2,r_nodal,r_per_m,m_star_sensing,tau_rho,theta_accel_correlation,theta_accel_peak_lag,theta_accel_correlation_3d,theta_accel_peak_lag_3d,hull_volume,density_rho,msd,msd_slope,msd_crossover,msd_curve,gyration_radius,r_max,psky_meanfield,marginal_opacity_density,aspect_ratio,thickness_ratio,optimal_m,suggested_m,eta_m,convergence_speed
0.8030099487304687,0.6888105869293213,,0.00725925925925926,0.6911,"[0.1382014900445938, -0.03414296358823776, 0.2242012470960617]",0.060177452862262726,4.753292083740234,1.0,0.0,0.0,0.0,2.2895696680351927,0.4518444836139679,0.0,6.229185104370117,0,127.38517761230469,146.4360809326172,0.0,0.0,0.0,0.0,0.0,0.8298953078504927,17.040867070763923,4.299390551621083,3,,,,,,,,,,,,4.41324520111084,21.519288905935994,5.512813359822901e-05,0.010439447423877767,1.1750956773757935,0.8509945273399353,5,9.453446561694145,0.1332748384618303,0.048676483177318236
0.911959457397461,0.8333132266998291,,0.00725925925925926,0.69,"[0.3157017230987549, 0.0699373260140419, 0.15798713266849518]",0.08143777400255203,4.759757041931152,1.0,0.0,0.0,0.0,0.0,0.26048004627227783,0.0,6.257821083068848,0,141.13400268554688,157.8092041015625,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.9559262084960938,0.9056212306022644,,0.007222222222222222,0.688,"[0.3371191918849945, 0.11063331365585327, 0.09797307848930359]",0.08325689285993576,4.7617411613464355,1.0,0.0,0.0,0.0,0.0,0.177572101354599,0.0,6.2702250480651855,0,164.48521423339844,179.89295959472656,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.978809585571289,0.9485184550285339,,0.007222222222222222,0.6872,"[0.24805934727191925, 0.11484330147504807, 0.08670792728662491]",0.0648639127612114,4.761904716491699,1.0,0.0,0.0,0.0,0.0,0.12286327034235,0.0,6.267329216003418,0,191.46136474609375,206.87094116210938,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.9901446533203125,0.973782479763031,,0.007222222222222222,0.6867,"[0.14964979887008667, 0.08020622283220291, 0.08164777606725693]",0.042616698890924454,4.761544704437256,1.0,0.0,0.0,0.0,0.0,0.07865726202726364,0.0,6.255656719207764,0,215.14366149902344,230.6480712890625,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.9956661987304688,0.9877210855484009,,0.007222222222222222,0.6867,"[0.06279972940683365, 0.030403194949030876, 0.0679718554019928]",0.02203686162829399,4.761059761047363,1.0,0.0,0.0,0.0,0.0,0.04677039012312889,0.0,6.241854190826416,0,234.61383056640625,250.34970092773438,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.9980037689208985,0.9941554069519043,,0.007222222222222222,0.6867,"[0.005080748815089464, -0.007273389492183924, 0.05540628358721733]",0.012696185149252415,4.760542392730713,1.0,0.0,0.0,0.0,0.0,0.03295484185218811,0.0,6.230189800262451,0,252.18392944335938,268.1325378417969,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.9989500427246094,0.9968832731246948,,0.007222222222222222,0.687,"[-0.009611419402062893, -0.017033502459526062, 0.04851454868912697]",0.011837370693683624,4.759981632232666,1.0,0.0,0.0,0.0,0.0,0.026691574603319168,0.0,6.221779823303223,0,268.4562072753906,284.5580749511719,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.9993805694580078,0.9981508851051331,,0.007222222222222222,0.687,"[0.014960226602852345, 0.0007989404839463532, 0.04789288341999054]",0.01135789044201374,4.759332180023193,1.0,0.0,0.0,0.0,0.0,0.022022394463419914,0.0,6.21476936340332,0,282.2259216308594,298.4590759277344,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.9993030548095703,0.9979146122932434,,0.007222222222222222,0.687,"[0.059091128408908844, 0.03396777808666229, 0.053810395300388336]",0.019658450037240982,4.758582592010498,1.0,0.0,0.0,0.0,0.0,0.028929447755217552,0.0,6.205727577209473,0,293.12567138671875,309.429443359375,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.9987764739990235,0.9963392019271851,,0.007222222222222222,0.6851,"[0.09805750101804733, 0.06414668262004852, 0.06728935986757278]",0.030593832954764366,4.757757663726807,1.0,0.0,0.0,0.0,0.0,0.040854815393686295,0.0,6.191516876220703,0,301.0715026855469,317.3196716308594,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.9982716369628907,0.9948326349258423,,0.007222222222222222,0.6851,"[0.11560163646936417, 0.07487460970878601, 0.08766074478626251]",0.03697143495082855,4.756896495819092,1.0,0.0,0.0,0.0,0.0,0.04801233112812042,0.0,6.170759201049805,0,303.3780212402344,319.5118103027344,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.9980910491943359,0.9942964315414429,,0.007222222222222222,0.6851,"[0.10866951197385788, 0.059236589819192886, 0.11570973694324493]",0.03837455436587334,4.756040096282959,1.0,0.0,0.0,0.0,0.0,0.049429234117269516,0.0,6.144268989562988,0,295.4391174316406,311.5763854980469,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.9978658294677735,0.9936248064041138,,0.007222222222222222,0.6856,"[0.0846821516752243, 0.018356069922447205, 0.15651115775108337]",0.040522824972867966,4.7552289962768555,1.0,0.0,0.0,0.0,0.0,0.05256879702210426,0.0,6.114505767822266,0,275.71807861328125,292.0596923828125,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.996717529296875,0.9902074933052063,,0.007222222222222222,0.6856,"[0.05544489249587059, -0.04103163257241249, 0.21757936477661133]",0.051708806306123734,4.754467010498047,1.0,0.0,0.0,0.0,0.0,0.06648698449134827,0.0,6.08479118347168,0,249.74241638183594,266.56439208984375,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.9939463806152343,0.98201584815979,,0.00725925925925926,0.6863,"[0.03375770524144173, -0.0998130515217781, 0.299027681350708]",0.07183653116226196,4.753713607788086,1.0,0.0,0.0,0.0,0.0,0.09046253561973572,0.0,6.0585618019104,0,228.8606414794922,245.88621520996094,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.9903660583496093,0.9715879559516907,,0.00725925925925926,0.6853,"[0.030794251710176468, -0.12497463822364807, 0.3760075867176056]",0.09006735682487488,4.752817153930664,1.0,0.0,0.0,0.0,0.0,0.11212554574012756,0.0,6.038057327270508,0,223.54177856445312,239.69815063476562,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.9884159851074219,0.9660426378250122,,0.00725925925925926,0.6853,"[0.0383676141500473, -0.09566818922758102, 0.4077269434928894]",0.09532875567674637,4.751638412475586,1.0,0.0,0.0,0.0,0.0,0.121882364153862,0.0,6.022650241851807,0,236.00172424316406,251.01348876953125,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.9891747283935547,0.9683024883270264,,0.00725925925925926,0.6855,"[0.036965977400541306, -0.03859546780586243, 0.382284015417099]",0.08751737326383591,4.750244140625,1.0,0.0,0.0,0.0,0.0,0.11633248627185822,0.0,6.009231090545654,0,262.2141418457031,276.31585693359375,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.9913893127441407,0.9747047424316406,,0.00725925925925926,0.6858,"[0.03243418037891388, 0.0015716468915343285, 0.324463427066803]",0.07394813746213913,4.748868942260742,1.0,0.0,0.0,0.0,0.0,0.1015871986746788,0.0,5.994968891143799,0,294.64605712890625,309.28662109375,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.9939041137695312,0.9820172190666199,,0.00725925925925926,0.6859,"[0.03443712741136551, 0.00968889519572258, 0.2596445679664612]",0.059447724372148514,4.747678279876709,1.0,0.0,0.0,0.0,2.3005288118878857,0.08314909785985947,0.0,5.979281425476074,0,326.1651306152344,341.3160400390625,0.0,0.0,0.0,0.0,0.0,0.8312878879911818,17.01232007350138,4.169428410449143,3,,,,,,,,,,,,4.408873558044434,21.344710145683212,5.406594178303839e-05,0.010439447423877767,1.1780332326889038,0.8488724827766418,5,9.447968021035194,0.14966678254144372,0.04822610167084725
0.996002197265625,0.988155722618103,,0.00725925925925926,0.6859,"[0.046870723366737366, -0.010057997889816761, 0.19950303435325623]",0.04654534533619881,4.746687889099121,1.0,0.0,0.0,0.0,0.0,0.06559246778488159,0.0,5.963749885559082,0,350.45831298828125,365.80645751953125,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.9972923278808594,0.9919470548629761,,0.00725925925925926,0.6859,"[0.06712445616722107, -0.04636387899518013, 0.14658817648887634]",0.03806183487176895,4.745858669281006,1.0,0.0,0.0,0.0,0.0,0.0544893704354763,0.0,5.951107025146484,0,366.0229797363281,381.3207702636719,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
