alpha,nematic_S,theta,theta_prime,silhouette_2d,angular_momentum,normalized_angular_momentum,dispersion,speed_avg,force_avg,jamming_index,power_avg,local_spacing,velocity_deviation,boundary_overshoot,altitude_deviation,collisions_this_step,target_dist_min,target_dist_max,speed_real_ms,accel_real_ms2,force_real_N,power_real_W,energy_J,h2,r_nodal,r_per_m,m_star_sensing,tau_rho,theta_accel_correlation,theta_accel_peak_lag,hull_volume,density_rho,msd,msd_slope,msd_crossover,msd_curve,gyration_radius,r_max,psky_meanfield,marginal_opacity_density,aspect_ratio,thickness_ratio,optimal_m,suggested_m,eta_m,convergence_speed
0.012576764822006226,0.03868831321597099,,0.007222222222222222,0.0938,"[107.11273193359375, 29.84622573852539, -95.65373229980469]",0.09395980834960938,396.07598876953125,131.46188354492188,0.14999999105930328,5.960464477539063e-08,18.064237594604492,164.1140532884932,132.38607788085938,0.0,194.71702575683594,0,,,293.81730972290035,39.99999761581421,2.9999998211860657,807.4714599609375,13.457857666015625,0.9231643258795489,15.319196406616957,3.981708612579661,3,,,,,,,,,,390.26007080078125,869.9749113132045,0.9949966096481935,0.001304930927984721,1.1352938413619995,0.8808292746543884,5,9.52767698585987,0.13038044238711205,0.03147017349385981
0.015032345056533813,0.036778002977371216,,0.007148148148148148,0.0945,"[87.5775375366211, 28.136411666870117, -79.31098175048828]",0.07815194875001907,394.2892150878906,108.51663970947266,0.14999999105930328,5.960464477539063e-08,11.580530166625977,0.0,109.15758514404297,0.0,193.80177307128906,0,,,242.53468975067136,39.99999761581421,2.9999998211860657,517.6496337890625,8.627493896484374,,,,,,,,,,,,,,,,,,,,,,,
0.02104544162750244,0.034613944590091705,,0.007222222222222222,0.0945,"[71.36244201660156, 27.067014694213867, -65.96292114257812]",0.06515057384967804,392.8150634765625,89.70507049560547,0.14999999105930328,5.960464477539063e-08,9.928213119506836,0.0,90.13298034667969,0.0,193.04664611816406,0,,,200.4908325576782,39.99999761581421,2.9999998211860657,443.79104003906247,7.396517333984375,,,,,,,,,,,,,,,,,,,,,,,
0.028542778491973876,0.03223002701997757,,0.007222222222222222,0.0944,"[57.878047943115234, 26.5175838470459, -55.091609954833984]",0.05454180762171745,391.5971984863281,74.28292083740234,0.14999999105930328,5.960464477539063e-08,8.471833229064941,0.0,74.56431579589844,0.0,192.42276000976562,0,,,166.02232807159422,39.99999761581421,2.9999998211860657,378.69093017578126,6.311515502929687,,,,,,,,,,,,,,,,,,,,,,,
0.03670204401016235,0.029673002660274506,,0.007222222222222222,0.0948,"[46.63837432861328, 26.38753890991211, -46.262794494628906]",0.04598056897521019,390.58917236328125,61.64008331298828,0.14999999105930328,5.960464477539063e-08,7.17811393737793,0.0,61.82048797607422,0.0,191.90640258789062,0,,,137.7655862045288,39.99999761581421,2.9999998211860657,320.86168212890624,5.347694702148437,,,,,,,,,,,,,,,,,,,,,,,
0.045231385231018065,0.02700948528945446,,0.007185185185185185,0.0951,"[37.246952056884766, 26.597688674926758, -39.11222457885742]",0.039187896996736526,389.75323486328125,51.27626037597656,0.14999999105930328,5.960464477539063e-08,6.055911064147949,0.0,51.386295318603516,0.0,191.47816467285156,0,,,114.60244194030761,39.99999761581421,2.9999998211860657,270.69920654296874,4.511653442382812,,,,,,,,,,,,,,,,,,,,,,,
0.05401369094848633,0.024337170645594597,,0.007185185185185185,0.0955,"[29.37353515625, 27.026931762695312, -33.36717224121094]",0.03392620384693146,389.0582275390625,42.78074264526367,0.14999999105930328,5.960464477539063e-08,5.097429275512695,0.0,42.8414192199707,0.0,191.12208557128906,0,,,95.6149598121643,39.99999761581421,2.9999998211860657,227.85505371093748,3.7975842285156247,,,,,,,,,,,,,,,,,,,,,,,
0.06299643993377685,0.021799704059958458,,0.007185185185185185,0.0953,"[22.74105453491211, 27.60602569580078, -28.776050567626953]",0.029981520026922226,388.47869873046875,35.817256927490234,0.14999999105930328,5.960464477539063e-08,4.2884063720703125,0.0,35.84297561645508,0.0,190.82513427734375,0,,,80.05156923294066,39.99999761581421,2.9999998211860657,191.69174194335938,3.1948623657226562,,,,,,,,,,,,,,,,,,,,,,,
0.0721561861038208,0.019604820758104324,,0.007185185185185185,0.0944,"[17.139385223388672, 28.30480194091797, -25.130386352539062]",0.027172613888978958,387.9937438964844,30.10991859436035,0.14999999105930328,5.960464477539063e-08,3.6129555702209473,0.0,30.110471725463867,0.0,190.57659912109375,0,,,67.29566805839538,39.99999761581421,2.9999998211860657,161.49911499023438,2.6916519165039063,,,,,,,,,,,,,,,,,,,,,,,
0.08148449897766114,0.018035434186458588,,0.007222222222222222,0.0943,"[12.396710395812988, 29.10482406616211, -22.263246536254883]",0.02532537467777729,387.586181640625,25.432701110839844,0.14999999105930328,5.960464477539063e-08,3.064589738845825,0.0,25.4146671295166,0.0,190.36773681640625,0,,,56.84208698272705,39.99999761581421,2.9999998211860657,136.98715209960938,2.2831192016601562,,,,,,,,,,,,,,,,,,,,,,,
0.09098069190979004,0.017410200089216232,,0.007222222222222222,0.0946,"[8.35489559173584, 30.023401260375977, -20.007360458374023]",0.02426767721772194,387.2420349121094,21.600109100341797,0.14999999105930328,5.960464477539063e-08,2.6180925369262695,0.0,21.567842483520508,0.0,190.1912841796875,0,,,48.27624383926391,39.99999761581421,2.9999998211860657,117.0287109375,1.950478515625,,,,,,,,,,,,,,,,,,,,,,,
0.1006486988067627,0.017916396260261536,,0.007222222222222222,0.0946,"[4.895296096801758, 31.009721755981445, -18.18741226196289]",0.023793324828147888,386.9497985839844,18.460041046142578,0.14999999105930328,5.960464477539063e-08,2.2464237213134766,0.0,18.416345596313477,0.0,190.04141235351562,0,,,41.25819173812866,39.99999761581421,2.9999998211860657,100.41513061523438,1.6735855102539061,,,,,,,,,,,,,,,,,,,,,,,
0.11049399375915528,0.01941869407892227,,0.007222222222222222,0.0944,"[1.9507571458816528, 32.028770446777344, -16.714075088500977]",0.023742733523249626,386.7000427246094,15.887887954711914,0.14999999105930328,5.960464477539063e-08,1.9386402368545532,0.0,15.834497451782227,0.0,189.91322326660156,0,,,35.50942957878112,39.99999761581421,2.9999998211860657,86.65721740722655,1.4442869567871093,,,,,,,,,,,,,,,,,,,,,,,
0.12052207946777344,0.021569861099123955,,0.007222222222222222,0.0948,"[-0.5342108011245728, 33.05705642700195, -15.57701301574707]",0.023997392505407333,386.4849853515625,13.7814359664917,0.14999999105930328,5.960464477539063e-08,1.6849615573883057,0.0,13.71934700012207,0.0,189.8027801513672,0,,,30.801509385108947,39.99999761581421,2.9999998211860657,75.31777954101562,1.2552963256835938,,,,,,,,,,,,,,,,,,,,,,,
0.13073640823364258,0.024030907079577446,,0.007222222222222222,0.0949,"[-2.649233341217041, 34.10881423950195, -14.751230239868164]",0.024475209414958954,386.2983703613281,12.056992530822754,0.14999999105930328,5.960464477539063e-08,1.476036787033081,0.0,11.98668098449707,0.0,189.70687866210938,0,,,26.947378306388853,39.99999761581421,2.9999998211860657,65.97884674072266,1.0996474456787109,,,,,,,,,,,,,,,,,,,,,,,
0.14113106727600097,0.026550570502877235,,0.007222222222222222,0.0951,"[-4.454484462738037, 35.1464958190918, -14.175837516784668]",0.0250789113342762,386.1349182128906,10.645868301391602,0.14999999105930328,5.960464477539063e-08,1.3046479225158691,0.0,10.5674467086792,0.0,189.62278747558594,0,,,23.79351565361023,39.99999761581421,2.9999998211860657,58.31775970458984,0.9719626617431639,,,,,,,,,,,,,,,,,,,,,,,
0.15168342590332032,0.028994793072342873,,0.007222222222222222,0.0954,"[-6.002635478973389, 36.162208557128906, -13.788991928100586]",0.02575020305812359,385.99041748046875,9.491886138916016,0.14999999105930328,5.960464477539063e-08,1.1642628908157349,0.0,9.405204772949219,0.0,189.54840087890625,0,,,21.214365520477294,39.99999761581421,2.9999998211860657,52.042547607421874,0.8673757934570312,,,,,,,,,,,,,,,,,,,,,,,
0.1623524856567383,0.03139229491353035,,0.007222222222222222,0.0952,"[-7.334027290344238, 37.14558410644531, -13.537914276123047]",0.02644672617316246,385.8614196777344,8.548900604248047,0.14999999105930328,5.960464477539063e-08,1.0498286485671997,0.0,8.453624725341797,0.0,189.48184204101562,0,,,19.106792850494383,39.99999761581421,2.9999998211860657,46.92734069824218,0.7821223449707031,,,,,,,,,,,,,,,,,,,,,,,
0.17307886123657226,0.0339803472161293,,0.007222222222222222,0.0952,"[-8.475279808044434, 38.085296630859375, -13.378270149230957]",0.02713696099817753,385.7450256347656,7.77906608581543,0.14999999105930328,5.960464477539063e-08,0.9570105075836182,0.0,7.674738883972168,0.0,189.42172241210938,0,,,17.386212701797483,39.99999761581421,2.9999998211860657,42.77836303710937,0.7129727172851562,,,,,,,,,,,,,,,,,,,,,,,
0.18379415512084962,0.037095874547958374,,0.007222222222222222,0.0953,"[-9.453243255615234, 38.961544036865234, -13.282885551452637]",0.02779500000178814,385.638916015625,7.1513671875,0.14999999105930328,5.960464477539063e-08,0.8825119137763977,0.0,7.0374531745910645,0.0,189.3668212890625,0,,,15.983305664062499,39.99999761581421,2.9999998211860657,39.44827880859375,0.6574713134765625,,,,,,,,,,,,,,,,,,,,,,,
0.19443485260009766,0.040830835700035095,,0.007222222222222222,0.0954,"[-10.284724235534668, 39.78499984741211, -13.26156997680664]",0.028424058109521866,385.5411682128906,6.640175819396973,0.14999999105930328,5.960464477539063e-08,0.823885440826416,158.46537166586688,6.516111373901367,0.0,189.31613159179688,0,,,14.840792956352233,39.99999761581421,2.9999998211860657,36.82767562866211,0.6137945938110351,0.9218704875371118,15.340696784331792,4.036493677282539,3,,,,,,,,,,379.78173828125,863.3955948146357,0.9947174503310655,0.001304930927984721,1.134886384010315,0.8811454176902771,5,9.528436893820762,0.12299298513479295,0.031589963140113364
0.2049519157409668,0.04488585516810417,,0.007222222222222222,0.0954,"[-10.9893798828125, 40.552520751953125, -13.296319961547852]",0.02901631034910679,385.4502258300781,6.224508762359619,0.14999999105930328,5.960464477539063e-08,0.778124988079071,0.0,6.0897321701049805,0.0,189.26890563964844,0,,,13.911777083873748,39.99999761581421,2.9999998211860657,34.782188415527344,0.5797031402587891,,,,,,,,,,,,,,,,,,,,,,,
0.21530370712280272,0.0488659143447876,,0.007222222222222222,0.0954,"[-11.56869888305664, 41.241180419921875, -13.371063232421875]",0.02955145202577114,385.3648376464844,5.887125015258789,0.14999999105930328,5.960464477539063e-08,0.7415933012962341,0.0,5.741104602813721,0.0,189.2244110107422,0,,,13.157724409103393,39.99999761581421,2.9999998211860657,33.14921493530273,0.5524869155883788,,,,,,,,,,,,,,,,,,,,,,,
0.22543563842773437,0.05257805064320564,,0.007222222222222222,0.0956,"[-12.063342094421387, 41.87255859375, -13.488764762878418]",0.030047854408621788,385.2838134765625,5.6139349937438965,0.14999999105930328,5.960464477539063e-08,0.7125208377838135,0.0,5.456198692321777,0.0,189.18218994140625,0,,,12.547144711017609,39.99999761581421,2.9999998211860657,31.84967880249023,0.5308279800415039,,,,,,,,,,,,,,,,,,,,,,,
0.23527589797973633,0.05609043315052986,,0.007222222222222222,0.0955,"[-12.493281364440918, 42.486141204833984, -13.661587715148926]",0.03053404577076435,385.20648193359375,5.393350124359131,0.14999999105930328,5.960464477539063e-08,0.6896666884422302,0.0,5.223501205444336,0.0,189.14175415039062,0,,,12.054137527942657,39.99999761581421,2.9999998211860657,30.82809906005859,0.5138016510009765,,,,,,,,,,,,,,,,,,,,,,,
0.24475595474243164,0.05958369001746178,,0.007222222222222222,0.0955,"[-12.855010986328125, 43.088741302490234, -13.877878189086914]",0.031010521575808525,385.13201904296875,5.2159929275512695,0.14999999105930328,5.960464477539063e-08,0.6720292568206787,0.0,5.033687114715576,0.0,189.10279846191406,0,,,11.657744193077086,39.99999761581421,2.9999998211860657,30.039708709716795,0.5006618118286132,,,,,,,,,,,,,,,,,,,,,,,
0.25383523941040037,0.06316836923360825,,0.007222222222222222,0.0955,"[-13.150696754455566, 43.685569763183594, -14.153668403625488]",0.03148350492119789,385.0599365234375,5.074001312255859,0.14999999105930328,5.960464477539063e-08,0.6587733626365662,0.0,4.878993034362793,0.0,189.06495666503906,0,,,11.340392932891845,39.99999761581421,2.9999998211860657,29.44716567993164,0.4907860946655273,,,,,,,,,,,,,,,,,,,,,,,
0.2625089073181152,0.06684228032827377,,0.007222222222222222,0.0955,"[-13.391437530517578, 44.274192810058594, -14.482303619384766]",0.03195216506719589,384.98968505859375,4.960912704467773,0.14999999105930328,5.960464477539063e-08,0.6489608883857727,0.0,4.753043174743652,0.0,189.02806091308594,0,,,11.087639894485473,39.99999761581421,2.9999998211860657,29.00855026245117,0.4834758377075195,,,,,,,,,,,,,,,,,,,,,,,
0.27079559326171876,0.07053811848163605,,0.007222222222222222,0.0955,"[-13.600232124328613, 44.8444938659668, -14.812073707580566]",0.03240448608994484,384.9209289550781,4.871283531188965,0.14999999105930328,5.960464477539063e-08,0.6419342160224915,0.0,4.650472164154053,0.0,188.99188232421875,0,,,10.887318692207336,39.99999761581421,2.9999998211860657,28.69445571899414,0.4782409286499023,,,,,,,,,,,,,,,,,,,,,,,
0.2787235450744629,0.07418179512023926,,0.007222222222222222,0.0955,"[-13.769996643066406, 45.40275955200195, -15.114205360412598]",0.032837215811014175,384.8533630371094,4.800786018371582,0.14999999105930328,5.960464477539063e-08,0.637158989906311,0.0,4.566990852355957,0.0,188.9562530517578,0,,,10.729756751060485,39.99999761581421,2.9999998211860657,28.481002807617188,0.4746833801269531,,,,,,,,,,,,,,,,,,,,,,,
0.28632020950317383,0.07772037386894226,,0.007222222222222222,0.0955,"[-13.906839370727539, 45.93825149536133, -15.386187553405762]",0.03324441611766815,384.7867126464844,4.7459917068481445,0.14999999105930328,5.960464477539063e-08,0.6342108845710754,0.0,4.499150276184082,0.0,188.92105102539062,0,,,10.607291464805602,39.99999761581421,2.9999998211860657,28.34922637939453,0.47248710632324215,,,,,0.0,,,284350157.5330878,7.033581473459442e-07,,,,,,,,,,,,,,
0.2936067581176758,0.08112118393182755,,0.007222222222222222,0.0954,"[-14.014517784118652, 46.456016540527344, -15.641094207763672]",0.03363239765167236,384.7207946777344,4.704023361206055,0.14999999105930328,5.960464477539063e-08,0.6327368021011353,0.0,4.444100379943848,0.0,188.88629150390625,0,,,10.513492212295532,39.99999761581421,2.9999998211860657,28.283331298828124,0.47138885498046873,,,,,0.0,,,284350157.5330878,7.033581473459442e-07,,,,,,,,,,,,,,
0.30060251235961916,0.08437055349349976,,0.007222222222222222,0.0954,"[-14.099872589111328, 46.95537567138672, -15.894560813903809]",0.034005191177129745,384.6554260253906,4.672431468963623,0.14999999105930328,5.960464477539063e-08,0.6324321031570435,0.0,4.399431228637695,0.0,188.85195922851562,0,,,10.442884333133698,39.99999761581421,2.9999998211860657,28.269712829589842,0.47116188049316404,,,,,0.0,,,284350157.5330878,7.033581473459442e-07,,,,,,,,,,,,,,
