alpha,nematic_S,theta,theta_prime,silhouette_2d,angular_momentum,normalized_angular_momentum,dispersion,speed_avg,force_avg,jamming_index,power_avg,local_spacing,velocity_deviation,boundary_overshoot,altitude_deviation,collisions_this_step,target_dist_min,target_dist_max,speed_real_ms,accel_real_ms2,force_real_N,power_real_W,energy_J,h2,r_nodal,r_per_m,m_star_sensing,tau_rho,theta_accel_correlation,theta_accel_peak_lag,theta_accel_correlation_3d,theta_accel_peak_lag_3d,hull_volume,density_rho,msd,msd_slope,msd_crossover,msd_curve,gyration_radius,r_max,psky_meanfield,marginal_opacity_density,aspect_ratio,thickness_ratio,optimal_m,suggested_m,eta_m,convergence_speed
0.10952906608581543,0.0743541345000267,,0.003703703703703704,0.1214,"[0.8879210948944092, -0.5522923469543457, 0.5897397398948669]",0.06479150801897049,19.340600967407227,1.0,0.0,0.0,0.0,11.49658114877679,0.9921061992645264,183.8915379142712,9.637523651123047,0,,,0.0,0.0,0.0,0.0,0.0,0.8338076427178888,11.993173830122123,2.750779761945042,3,,,,,,,,,,,,18.5288143157959,56.77840725550027,0.9827659770738539,0.9448709203538437,1.175126552581787,0.8509722352027893,6,9.453388979434967,0.09342257478187238,0.06918668804056614
0.12139400482177734,0.14231956005096436,,0.003703703703703704,0.1215,"[1.6786096096038818, -0.6054985523223877, 1.0790247917175293]",0.1125442385673523,19.341114044189453,1.0,0.0,0.0,0.0,0.0,0.9903567433357239,183.89633482658314,9.638160705566406,0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.17835744857788086,0.1947956383228302,,0.003703703703703704,0.1215,"[1.6348568201065063, -1.2615635395050049, 1.3702582120895386]",0.13375169038772583,19.34149932861328,1.0,0.0,0.0,0.0,0.0,0.9791788458824158,183.93934924213673,9.638874053955078,0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.18482479095458984,0.17004403471946716,,0.003703703703703704,0.1219,"[1.3396297693252563, -1.8159394264221191, 1.075284719467163]",0.13490530848503113,19.34202003479004,1.0,0.0,0.0,0.0,0.0,0.9772909283638,183.9937430625161,9.639259338378906,0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.1628025245666504,0.15502165257930756,,0.003703703703703704,0.1219,"[1.5799909830093384, -2.020462989807129, 1.1394299268722534]",0.15146583318710327,19.34251594543457,1.0,0.0,0.0,0.0,0.0,0.9822480082511902,184.02967370861552,9.639305114746094,0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.2215308952331543,0.17175181210041046,,0.003703703703703704,0.1223,"[2.691357374191284, -1.4957581758499146, 1.840673565864563]",0.19360391795635223,19.342126846313477,1.0,0.0,0.0,0.0,0.0,0.9671382904052734,184.04292173425148,9.638565063476562,0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.24108484268188476,0.17632780969142914,,0.003703703703703704,0.1223,"[3.1871962547302246, -1.8085205554962158, 1.7907201051712036]",0.22012938559055328,19.34162139892578,1.0,0.0,0.0,0.0,0.0,0.9611552357673645,184.07836104831793,9.637908935546875,0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.24077901840209961,0.15756483376026154,,0.003703703703703704,0.1223,"[3.349949359893799, -2.089411973953247, 1.3889120817184448]",0.22588591277599335,19.34145164489746,1.0,0.0,0.0,0.0,0.0,0.9617714881896973,184.08637753409934,9.637535095214844,0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.2498646545410156,0.14901815354824066,,0.003703703703703704,0.122,"[1.9366445541381836, -1.9467675685882568, 1.5869555473327637]",0.17117248475551605,19.3414363861084,1.0,0.0,0.0,0.0,0.0,0.9590615630149841,184.06664905564742,9.637723922729492,0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
0.20511524200439454,0.12973736226558685,,0.003703703703703704,0.1218,"[1.1850025653839111, -1.1803507804870605, 1.3165565729141235]",0.11487951129674911,19.34178924560547,1.0,0.0,0.0,0.0,0.0,0.9722133874893188,184.04741002257944,9.637945175170898,0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
