alpha,nematic_S,theta,theta_prime,silhouette_2d,angular_momentum,normalized_angular_momentum,dispersion,speed_avg,force_avg,jamming_index,power_avg,local_spacing,velocity_deviation,boundary_overshoot,altitude_deviation,collisions_this_step,target_dist_min,target_dist_max,speed_real_ms,accel_real_ms2,force_real_N,power_real_W,energy_J,h2,r_nodal,r_per_m,m_star_sensing,tau_rho,theta_accel_correlation,theta_accel_peak_lag,hull_volume,density_rho,msd,msd_slope,msd_crossover,msd_curve,gyration_radius,r_max,psky_meanfield,marginal_opacity_density,aspect_ratio,thickness_ratio,optimal_m,suggested_m,eta_m,convergence_speed
0.034552761713663734,0.06181792914867401,,0.005555555555555556,0.1746,"[-16.8120174407959, 78.51302337646484, -60.03253936767578]",0.07542058825492859,351.8438720703125,3.9661900997161865,0.1499999761581421,1.5894571936403423e-07,0.3191472887992859,163.29531799089597,3.9650659561157227,23542.062361415952,96.68173217773438,0,,,8.864434872865676,39.999993642171226,2.999999523162842,14.265882110595703,0.2377647018432617,0.909981988923005,13.459001236289486,3.0253158947327967,4,,,,,,,,,,332.31610107421875,1120.2884007473676,0.9740764834372858,0.0001322846152069525,2.4761595726013184,0.4038512110710144,5,7.026962397098541,,0.02612385499865013
0.027561155954996745,0.0651281401515007,,0.005555555555555556,0.175,"[-131.52392578125, 443.9918212890625, -428.83709716796875]",0.4748757779598236,351.8050537109375,20.019697189331055,0.1499999761581421,1.5894571936403423e-07,1.5665240287780762,0.0,20.0239200592041,23535.774955900946,96.6860122680664,0,,,44.74402321815491,39.999993642171226,2.999999523162842,70.02362365722657,1.1670603942871094,,,,,,,,,,,,,,,,,,,,,,,
0.028346227010091145,0.06988957524299622,,0.005555555555555556,0.1752,"[-131.12107849121094, 441.0755615234375, -427.9588928222656]",0.4729112386703491,351.7572021484375,20.2864933013916,0.1499999761581421,1.5894571936403423e-07,1.615549921989441,0.0,20.29047203063965,23528.10703327675,96.68798065185547,0,,,45.34031252861023,39.999993642171226,2.999999523162842,72.21508026123047,1.2035846710205078,,,,,,,,,,,,,,,,,,,,,,,
0.02916947364807129,0.07471989095211029,,0.005555555555555556,0.1753,"[-130.70094299316406, 438.0122985839844, -427.4866943359375]",0.4710898995399475,351.70025634765625,20.5649471282959,0.1499999761581421,1.5894571936403423e-07,1.6610556840896606,0.0,20.56852912902832,23519.06537372431,96.68851470947266,0,,,45.96265683174133,39.999993642171226,2.999999523162842,74.24918975830077,1.2374864959716796,,,,,,,,,,,,,,,,,,,,,,,
0.03002682367960612,0.07948372513055801,,0.005518518518518518,0.1752,"[-130.41961669921875, 434.75634765625, -427.0350646972656]",0.46921610832214355,351.63409423828125,20.85607147216797,0.1499999761581421,1.5894571936403423e-07,1.7095084190368652,0.0,20.85906982421875,23508.774661790303,96.68783569335938,0,,,46.61331974029541,39.999993642171226,2.999999523162842,76.41502532958984,1.273583755493164,,,,,,,,,,,,,,,,,,,,,,,
0.030947631200154622,0.08400898426771164,,0.005518518518518518,0.1761,"[-130.91773986816406, 432.3340759277344, -425.68994140625]",0.46745792031288147,351.55859375,21.154462814331055,0.1499999761581421,1.5894571936403423e-07,1.7586201429367065,0.0,21.15682029724121,23497.05684011156,96.68482208251953,0,,,47.28022439002991,39.999993642171226,2.999999523162842,78.61030883789063,1.3101718139648437,,,,,,,,,,,,,,,,,,,,,,,
0.031974960962931315,0.08813171833753586,,0.005518518518518518,0.1755,"[-131.60653686523438, 430.01239013671875, -424.0980224609375]",0.4656698703765869,351.4736328125,21.464815139770508,0.1499999761581421,1.5894571936403423e-07,1.8075445890426636,0.0,21.466266632080078,23483.901564784057,96.679443359375,0,,,47.97386183738708,39.999993642171226,2.999999523162842,80.79723815917968,1.346620635986328,,,,,,,,,,,,,,,,,,,,,,,
0.033139855066935224,0.09170565009117126,,0.005518518518518518,0.1756,"[-132.30291748046875, 427.69061279296875, -422.24920654296875]",0.4637647271156311,351.3792724609375,21.788223266601562,0.1499999761581421,1.5894571936403423e-07,1.8577739000320435,0.0,21.788436889648438,23469.72315210591,96.67167663574219,0,,,48.69667900085449,39.999993642171226,2.999999523162842,83.04249572753906,1.3840415954589844,,,,,,,,,,,,,,,,,,,,,,,
0.03446369489034017,0.09465944766998291,,0.005518518518518518,0.1758,"[-132.92098999023438, 425.35638427734375, -419.87347412109375]",0.4615821838378906,351.27532958984375,22.12485122680664,0.1499999761581421,1.5894571936403423e-07,1.9101766347885132,0.0,22.12346839904785,23454.12695160811,96.66195678710938,0,,,49.44904249191284,39.999993642171226,2.999999523162842,85.38489074707032,1.423081512451172,,,,,,,,,,,,,,,,,,,,,,,
0.03594557762145996,0.09689489752054214,,0.005518518518518518,0.1766,"[-133.37496948242188, 423.0555419921875, -416.95458984375]",0.45912355184555054,351.161865234375,22.472684860229492,0.1499999761581421,1.5894571936403423e-07,1.9643186330795288,0.0,22.4693546295166,23437.068984716836,96.65245056152344,0,,,50.22645066261291,39.999993642171226,2.999999523162842,87.8050323486328,1.4634172058105468,,,,,,,,,,,,,,,,,,,,,,,
0.03755473772684733,0.09854251146316528,,0.005518518518518518,0.1755,"[-133.67127990722656, 420.6048583984375, -413.7593078613281]",0.4564310312271118,351.0386962890625,22.832836151123047,0.1499999761581421,1.5894571936403423e-07,2.022850275039673,0.0,22.827198028564453,23418.532740759692,96.6404800415039,0,,,51.03138879776001,39.999993642171226,2.999999523162842,90.42140808105468,1.507023468017578,,,,,,,,,,,,,,,,,,,,,,,
0.039257291158040365,0.09968706965446472,,0.005518518518518518,0.176,"[-133.8662567138672, 418.0079345703125, -410.23095703125]",0.4534864127635956,350.9057922363281,23.204917907714844,0.1499999761581421,1.5894571936403423e-07,2.078526496887207,0.0,23.196626663208008,23398.97033375183,96.62609100341797,0,,,51.86299152374267,39.999993642171226,2.999999523162842,92.91014099121094,1.5485023498535155,,,,,,,,,,,,,,,,,,,,,,,
0.0410221258799235,0.10043489187955856,,0.005518518518518518,0.1758,"[-133.7955322265625, 414.9804382324219, -406.5928039550781]",0.4502318203449249,350.76312255859375,23.589677810668945,0.1499999761581421,1.5894571936403423e-07,2.1353142261505127,0.0,23.5783634185791,23378.033191105893,96.60926818847656,0,,,52.72292990684509,39.999993642171226,2.999999523162842,95.44853210449219,1.5908088684082031,,,,,,,,,,,,,,,,,,,,,,,
0.04284410158793132,0.10088535398244858,,0.005518518518518518,0.176,"[-133.0643310546875, 411.04864501953125, -402.9690856933594]",0.4464186131954193,350.6107177734375,23.984601974487305,0.1499999761581421,1.5894571936403423e-07,2.1938443183898926,0.0,23.969762802124023,23355.60517987003,96.591064453125,0,,,53.605585412979124,39.999993642171226,2.999999523162842,98.06484375,1.6344140624999999,,,,,,,,,,,,,,,,,,,,,,,
0.044684683481852214,0.1011364758014679,,0.005518518518518518,0.176,"[-132.14845275878906, 406.8584899902344, -398.74981689453125]",0.4421410858631134,350.44854736328125,24.38829803466797,0.1499999761581421,1.5894571936403423e-07,2.2546520233154297,0.0,24.369646072387695,23331.926586491223,96.57209777832031,0,,,54.507846107482905,39.999993642171226,2.999999523162842,100.78293457031249,1.6797155761718747,,,,,,,,,,,,,,,,,,,,,,,
0.04652915636698405,0.10125125199556351,,0.005518518518518518,0.1758,"[-131.09432983398438, 402.41131591796875, -393.9392395019531]",0.4374088644981384,350.27655029296875,24.80020523071289,0.1499999761581421,1.5894571936403423e-07,2.3159663677215576,0.0,24.777490615844727,23306.832020782276,96.55076599121094,0,,,55.42845869064331,39.999993642171226,2.999999523162842,103.52369384765625,1.7253948974609374,,,,,,,,,,,,,,,,,,,,,,,
0.04836895942687988,0.10126718133687973,,0.005555555555555556,0.1771,"[-129.36985778808594, 399.0530090332031, -383.8827819824219]",0.4304538667201996,350.09417724609375,25.26034164428711,0.1499999761581421,1.5894571936403423e-07,2.3803396224975586,0.0,25.233610153198242,23280.155013349635,96.52699279785156,0,,,56.45686357498169,39.999993642171226,2.999999523162842,106.40117797851562,1.7733529663085936,,,,,,,,,,,,,,,,,,,,,,,
0.05020874659220378,0.1012067124247551,,0.005555555555555556,0.1777,"[-128.19268798828125, 394.4374084472656, -377.8319091796875]",0.4249943494796753,349.9018859863281,25.68841552734375,0.1499999761581421,1.5894571936403423e-07,2.4433069229125977,0.0,25.657075881958008,23251.97793071142,96.50086212158203,0,,,57.41360870361328,39.999993642171226,2.999999523162842,109.21581115722655,1.8202635192871093,,,,,,,,,,,,,,,,,,,,,,,
