alpha,nematic_S,theta,theta_prime,silhouette_2d,angular_momentum,normalized_angular_momentum,dispersion,speed_avg,force_avg,jamming_index,power_avg,local_spacing,velocity_deviation,boundary_overshoot,altitude_deviation,collisions_this_step,target_dist_min,target_dist_max,speed_real_ms,accel_real_ms2,force_real_N,power_real_W,energy_J,h2,r_nodal,r_per_m,m_star_sensing,tau_rho,theta_accel_correlation,theta_accel_peak_lag,hull_volume,density_rho,msd,msd_slope,msd_crossover,msd_curve,gyration_radius,r_max,psky_meanfield,marginal_opacity_density,aspect_ratio,thickness_ratio,optimal_m,suggested_m,eta_m,convergence_speed
0.1091498851776123,0.056644413620233536,,0.003703703703703704,0.1213,"[27.707887649536133, -0.9000878930091858, 40.415103912353516]",0.03735623136162758,347.6978454589844,3.1179146766662598,0.14235518872737885,0.050965408484140995,0.25885432958602905,188.84512489983533,3.0937163829803467,15199.378763959041,97.66973876953125,0,,,6.9685393023490905,37.96138366063436,2.847103774547577,11.570789337158203,0.19284648895263673,0.8757139606013381,11.41925383162005,2.7524289597649307,3,,,,,,,,,,327.9865417480469,1120.3099939559431,0.982184958078542,0.00016201490403872491,2.404590129852295,0.4158712923526764,5,7.16043940782547,0.1676687902205825,0.04419739133988139
0.11120447158813476,0.052891358733177185,,0.003703703703703704,0.1213,"[26.61516761779785, -1.6107629537582397, 38.820987701416016]",0.035898447036743164,347.6915588378906,3.0383100509643555,0.14156347513198853,0.05624349912007642,0.2431230992078781,0.0,3.013944149017334,15198.773366523626,97.6675033569336,0,,,6.790622963905334,37.750260035196945,2.831269502639771,10.86760139465332,0.18112668991088868,,,,,,,,,,,,,,,,,,,,,,,
0.11336123466491699,0.04973987862467766,,0.003703703703703704,0.1213,"[25.567731857299805, -2.237959623336792, 37.15046691894531]",0.03441891074180603,347.6835021972656,2.9612820148468018,0.14071118831634521,0.061925411224365234,0.22766178846359253,0.0,2.936732292175293,15198.01834055148,97.66464233398438,0,,,6.618465303182601,37.52298355102539,2.8142237663269043,10.176478958129882,0.16960798263549803,,,,,,,,,,,,,,,,,,,,,,,
0.11560649871826172,0.04735945910215378,,0.003703703703703704,0.1213,"[24.567298889160156, -2.7763617038726807, 35.40766525268555]",0.03291918709874153,347.6738586425781,2.886930227279663,0.13986442983150482,0.06757046778996778,0.2126767337322235,0.0,2.862185478210449,15197.115882310467,97.66123962402344,0,,,6.452289057970047,37.29718128840129,2.797288596630097,9.506649398803711,0.1584441566467285,,,,,,,,,,,,,,,,,,,,,,,
0.11794668197631836,0.04588848352432251,,0.003703703703703704,0.1213,"[23.582883834838867, -3.2492291927337646, 33.67479705810547]",0.03143708035349846,347.66253662109375,2.815403938293457,0.13871271908283234,0.07524853944778442,0.1981225460767746,0.0,2.79044771194458,15196.068662658377,97.65727233886719,0,,,6.292427802085876,36.99005842208862,2.7742543816566467,8.85607624053955,0.14760127067565917,,,,,,,,,,,,,,,,,,,,,,,
0.12033530235290528,0.04544636607170105,,0.003703703703703704,0.1213,"[22.580469131469727, -3.6653494834899902, 31.970991134643555]",0.02996903471648693,347.6495361328125,2.7468090057373047,0.1373324990272522,0.08445000648498535,0.1839503049850464,0.0,2.7216439247131348,15194.879035485164,97.65278625488281,0,,,6.139118127822876,36.621999740600586,2.746649980545044,8.222577667236328,0.13704296112060546,,,,,,,,,,,,,,,,,,,,,,,
0.12272523880004883,0.046169035136699677,,0.003703703703703704,0.1213,"[21.54815101623535, -4.021613597869873, 30.304513931274414]",0.028513437137007713,347.635009765625,2.6812186241149902,0.13598181307315826,0.0934545795122782,0.17060166597366333,0.0,2.6558661460876465,15193.550030014821,97.64771270751953,0,,,5.992523624897003,36.26181681950887,2.7196362614631653,7.625895309448242,0.1270982551574707,,,,,,,,,,,,,,,,,,,,,,,
0.12505486488342285,0.04819747060537338,,0.003703703703703704,0.1213,"[20.468259811401367, -4.288125514984131, 28.712421417236328]",0.027081187814474106,347.6188659667969,2.61873722076416,0.13450635969638824,0.10329093535741163,0.15748152136802673,0.0,2.5932395458221436,15192.083955918239,97.64215850830078,0,,,5.852877688407897,35.86836258570354,2.6901271939277653,7.039423942565918,0.11732373237609862,,,,,,,,,,,,,,,,,,,,,,,
0.12730768203735351,0.0515119694173336,,0.003703703703703704,0.1213,"[19.35280990600586, -4.446615219116211, 27.166730880737305]",0.025656191632151604,347.6011657714844,2.5595014095306396,0.13265079259872437,0.1156613826751709,0.14514127373695374,0.0,2.5339064598083496,15190.48438010943,97.6360855102539,0,,,5.720485650300979,35.373544692993164,2.6530158519744873,6.487814712524414,0.10813024520874023,,,,,,,,,,,,,,,,,,,,,,,
0.129459228515625,0.0560787096619606,,0.003703703703703704,0.1213,"[18.20773696899414, -4.543198108673096, 25.66180992126465]",0.024240292608737946,347.58203125,2.5035955905914307,0.13069577515125275,0.1286948323249817,0.13407069444656372,0.0,2.4779579639434814,15188.754370216318,97.62953186035156,0,,,5.595536144971847,34.85220670700073,2.613915503025055,5.992959022521973,0.09988265037536621,,,,,,,,,,,,,,,,,,,,,,,
0.13148144721984864,0.061878837645053864,,0.003703703703703704,0.1213,"[17.037260055541992, -4.571874618530273, 24.19451141357422]",0.022831818088889122,347.5613708496094,2.4510984420776367,0.1288449466228485,0.1410336891810099,0.12361110001802444,0.0,2.425483465194702,15186.897255456395,97.62252044677734,0,,,5.478205018043518,34.358652432759605,2.57689893245697,5.525415229797363,0.09209025382995605,,,,,,,,,,,,,,,,,,,,,,,
0.13330028533935548,0.06887580454349518,,0.003703703703703704,0.1211,"[15.870157241821289, -4.5196309089660645, 22.776269912719727]",0.02144782990217209,347.5393371582031,2.4021291732788086,0.1269073188304901,0.15395120779673255,0.11340861022472382,0.0,2.3766307830810547,15184.916104228776,97.61505126953125,0,,,5.368758702278137,33.8419516881307,2.5381463766098022,5.069364166259765,0.08448940277099609,,,,,,,,,,,,,,,,,,,,,,,
