alpha,nematic_S,theta,theta_prime,silhouette_2d,angular_momentum,normalized_angular_momentum,dispersion,speed_avg,force_avg,jamming_index,power_avg,local_spacing,velocity_deviation,boundary_overshoot,altitude_deviation,collisions_this_step,target_dist_min,target_dist_max,speed_real_ms,accel_real_ms2,force_real_N,power_real_W,energy_J,h2,r_nodal,r_per_m,m_star_sensing,tau_rho,theta_accel_correlation,theta_accel_peak_lag,theta_accel_correlation_3d,theta_accel_peak_lag_3d,hull_volume,density_rho,msd,msd_slope,msd_crossover,msd_curve,gyration_radius,r_max,psky_meanfield,marginal_opacity_density,aspect_ratio,thickness_ratio,optimal_m,suggested_m,eta_m,convergence_speed
0.04332635243733724,0.04087765887379646,0.032646216452121735,0.005555555555555556,0.1746,"[-15.959355354309082, 62.7052001953125, -48.595584869384766]",0.06087636575102806,351.8431701660156,3.053291082382202,0.1499999761581421,1.5894571936403423e-07,0.44745519757270813,163.31601392653909,3.0494046211242676,23541.97302871381,96.68059539794922,0,,,6.824105569124222,39.999993642171226,2.999999523162842,20.001246643066406,0.33335411071777343,0.909981988923005,13.459001236289486,3.0253158947327967,4,,,,,,,,,,,,332.31610107421875,1120.3124141081719,0.9740764834372858,0.0001322846152069525,2.476182699203491,0.40384745597839355,5,7.026919265985489,,0.02612385499865013
0.044163211186726885,0.04267050698399544,0.03256942704319954,0.005555555555555556,0.1746,"[-14.980639457702637, 60.4489631652832, -46.06412887573242]",0.058275096118450165,351.8414611816406,2.906989812850952,0.1499999761581421,1.5894571936403423e-07,0.4247431457042694,0.0,2.903141736984253,23541.683729550074,96.68228149414062,0,,,6.497122231721877,39.999993642171226,2.999999523162842,18.986016082763673,0.3164336013793945,,,,,,,,,,,,,,,,,,,,,,,,,
0.04486115137736003,0.044903017580509186,0.03248116746544838,0.005555555555555556,0.1747,"[-14.097031593322754, 58.35369873046875, -43.60947799682617]",0.05582154914736748,351.83984375,2.761092185974121,0.1499999761581421,1.5894571936403423e-07,0.40222081542015076,0.0,2.7573158740997314,23541.412197055095,96.6839599609375,0,,,6.17104103565216,39.999993642171226,2.999999523162842,17.97927131652832,0.29965452194213865,,,,,,,,,,,,,,,,,,,,,,,,,
0.045588289896647136,0.04788406565785408,0.03239455819129944,0.005555555555555556,0.1747,"[-13.24100112915039, 56.456241607666016, -40.846954345703125]",0.053362052887678146,351.8382873535156,2.6155507564544678,0.1499999761581421,1.5894571936403423e-07,0.37999698519706726,0.0,2.611851930618286,23541.16053618421,96.68560028076172,0,,,5.845755940675735,39.999993642171226,2.999999523162842,16.985863494873048,0.28309772491455076,,,,,,,,,,,,,,,,,,,,,,,,,
0.046406278610229494,0.050746459513902664,0.03224042057991028,0.005555555555555556,0.1749,"[-12.203283309936523, 54.508663177490234, -38.1559944152832]",0.05089173838496208,351.8368835449219,2.4707512855529785,0.1499999761581421,1.5894571936403423e-07,0.3569757044315338,0.0,2.4671223163604736,23540.929655852353,96.68722534179688,0,,,5.522129123210907,39.999993642171226,2.999999523162842,15.956813049316406,0.2659468841552734,,,,,,,,,,,,,,,,,,,,,,,,,
0.047498613993326826,0.05390580743551254,0.03216545283794403,0.005555555555555556,0.1749,"[-11.297490119934082, 52.616554260253906, -35.500526428222656]",0.048502929508686066,351.8355712890625,2.3264882564544678,0.1499999761581421,1.5894571936403423e-07,0.33475279808044434,0.0,2.322903633117676,23540.71760512269,96.68881225585938,0,,,5.199701253175736,39.999993642171226,2.999999523162842,14.96344985961914,0.2493908309936523,,,,,,,,,,,,,,,,,,,,,,,,,
0.04876860936482747,0.05817180126905441,0.032077606767416,0.005555555555555556,0.1749,"[-10.40559196472168, 50.73774719238281, -33.148136138916016]",0.046263400465250015,351.8343505859375,2.183217763900757,0.1499999761581421,1.5894571936403423e-07,0.3117597997188568,0.0,2.1796634197235107,23540.523683135354,96.69036102294922,0,,,4.879491702318191,39.999993642171226,2.999999523162842,13.935661697387696,0.23226102828979492,,,,,,,,,,,,,,,,,,,,,,,,,
0.05000071525573731,0.06299423426389694,0.03208715468645096,0.005555555555555556,0.1749,"[-9.612709999084473, 48.881587982177734, -30.48210906982422]",0.04393938183784485,351.8332214355469,2.0409326553344727,0.1499999761581421,1.5894571936403423e-07,0.2892057001590729,0.0,2.037433385848999,23540.348650791144,96.69188690185547,0,,,4.561484484672546,39.999993642171226,2.999999523162842,12.927494430541993,0.2154582405090332,,,,,,,,,,,,,,,,,,,,,,,,,
0.052118565241495766,0.06846358627080917,0.03206257149577141,0.005555555555555556,0.1749,"[-8.636133193969727, 47.22966766357422, -27.764225006103516]",0.04172694683074951,351.8321838378906,1.8999218940734863,0.1499999761581421,1.5894571936403423e-07,0.266520619392395,0.0,1.89637291431427,23540.19216374198,96.69339752197266,0,,,4.246325433254242,39.999993642171226,2.999999523162842,11.913471221923828,0.19855785369873047,,,,,,,,,,,,,,,,,,,,,,,,,
0.053971265157063804,0.07362731546163559,0.031969789415597916,0.005555555555555556,0.1749,"[-7.866884708404541, 45.18016815185547, -25.01898765563965]",0.03930334746837616,351.831298828125,1.7603284120559692,0.1499999761581421,1.5894571936403423e-07,0.2441130131483078,0.0,1.7567956447601318,23540.055281901652,96.69486999511719,0,,,3.934334000945091,39.999993642171226,2.999999523162842,10.911849975585938,0.18186416625976562,,,,,,,,,,,,,,,,,,,,,,,,,
